TXT,Polarity,Subjectivity
Another great candidate from Wizardman.,0.8,0.75
"'''Neutral''' per [[Wikipedia:Articles for deletion/List of songs with city names in the title]], i.e. use of [[WP:UNENCYC]], but good argument at [[Wikipedia:Articles for deletion/Dr. Lance de Masi]].  --<font face=""Times New Roman"">Happy editing!  Sincerely,",0.4568181818181818,0.5181818181818182
'''Neutral''' - not quite there with experience.,0.0,0.0
Yes. Well done. Graham all the way. --,0.0,0.0
"Yes.  Graham does excellent work.  Impressive nominators, as well, whom I've beaten in.--",1.0,1.0
Definitely. Will make a good administrator. =),0.39999999999999997,0.7000000000000001
,0.0,0.0
[[User:Ral315/WTHN|Why the hell not?]],0.0,0.0
YES. Only seen very useful contributions from this user at [[WP:MED|WikiProject Medicine]] and have seen nothing in the slightest that alarms me. —''',0.195,0.5
"As with Moni's RFA, I think his content work overrides the lack of admin work mentioned by Wisdom. [[WP:QUAKE|₪]]<font face=""Gill Sans MT"">",0.0,0.0
,0.0,0.0
'''Rocks Bells''' —,0.0,0.0
,0.0,0.0
Per Maxim.,0.0,0.0
'''+S''' [[User:Ling.Nut|Ling.Nut]] <sup>([[User talk:Ling.Nut|talk]]&mdash;,0.0,0.0
Of course. &mdash;<strong>,0.0,0.0
I'm,0.0,0.0
''',0.0,0.0
3 FA and SandyGeorgia vouching? I look no further!--,0.0,0.5
"'''+ve'''  Its been said all up above me but I can't resist pointing out that countless cookie-cutter candidates have dutifully done the ""admin experience"" tickybox thing. By contrast, Graham has got on and done his own thing and proved his considerable ability both intrinsically and incidentally. He is just about everything I want to see in a bucketwallah.",0.175,0.5125000000000001
"'''S'''upport. Graham is a content beast. I think all content beasts, especially in the field of GA/FA content, should have the option of admin tools provided they are unlikely to abuse them. This content beast can be trusted.",-0.25,0.75
"Per Wisdom89 --'''<font face=""verdana"">",0.0,0.0
"While I would generally blindly jump in on the side of my fellow content-creators, as per Wisdom I don't see a lot of admin-activity; not to say you have to be a ANI troll, which I find insufferable, but at least some general interest in mop activities? I think Graham should ""fully understand the duties and responsibilities of administrators"" ''before'' getting the bit, is all. <font color=""#cc6600"">",-0.25,0.5222222222222223
,0.0,0.0
I don't think giving GrahamColm adminship would either improve or disimprove anything.,0.0,0.0
&mdash;,0.0,0.0
"Has been trusted here before, and trusted on other projects. Nothing here makes me think he's likely to abuse the tools.",-0.0625,0.6875
"(warning, my Romanian spelling is horrible, although my slang is surprisingly good!). Da, bei :)",0.125,0.8666666666666667
''''',0.0,0.0
"Almost missed this one! :) I've been working with Gutza this week, he collaborates well, is civil, and, overall, I think he'd make a great admin!",0.5,0.5833333333333334
,0.0,0.0
"Me too, per answer to Question 8, and general all around cluefulness. --",0.05000000000000002,0.5
''<nowiki>[[Instert random comment here]]</nowiki>'' (actually this obviously needs no explanation),-0.16666666666666666,0.3666666666666667
'''Neutral''' Pending answer to question above.,0.0,0.1
"Impressed with wisdom and overall high clue quotient shown in frequent comments and actions at [[WP:AN]]/[[WP:ANI]].  Thoughtful, helpful, cool, and (based on the fact that I agree about 75% of the time) smart. <small>(""Very smart"" would have required agreeing with me over 90% of the time...)</small> Significant mainspace contributions help make up for all the useless admins like me who don't write. --",0.23778571428571432,0.5543571428571428
"A ""high clue quotient"" is what we need in administrators.",0.16,0.54
&mdash;,0.0,0.0
"My interactions with Gwen/Wyss back in 2006/early 2007 were shaky, but I've been impressed by her civility and cool-headedness as of late.  At this time, I don't see any concerns granting her adminship.",0.09166666666666669,0.525
Certainly. I think she'll do great work as an admin. --,0.5071428571428571,0.6607142857142857
"'''Aye''' - no problems here now, good candidate. <b>",0.7,0.6000000000000001
'''Agree''': her answers to our questions were good enough.,0.35,0.55
·,0.0,0.0
'''Sí'''.  ''',0.0,0.0
'''Yup'''. ➨ ''',0.0,0.0
''',0.0,0.0
With pleasure.,0.0,0.0
"Per some valid concerned raised above.  Also, the last RFA was a few months ago.  The suggestion to ignore her history before that time seems quite ridiculous to me.  Why would we ''not'' consider all available information about a candidate?  Anyone can act reasonable for a short period of time, but this means nothing.  It's the true nature of the candidate that RFA attempts to divine, not some ability to act differently in the short term.",0.04166666666666667,0.4116666666666666
Per Friday; all past behavior is to be considered.,-0.25,0.25
"'''Neutral''' - it's been four months since this candidate' last nomination.  I think any opposition votes should focus on this time period.  Her obvious and blatant prior misdeeds should be overlooked as a courtesy to the nominating admins who have, no doubt, been providing the appropriate mentoring and oversight.",0.0,0.31333333333333335
"'''Neutral''' - I was one who expressed difficulty with this candidate in the previous RfA process. At some considerable length (I made 36 edits to that earlier process page, and perhaps a few dozen more between her and my talk pages at the time), I raised questions concerning 1) transparency regarding failure to disclose the account [[User:The Witch]] prior to the process; and 2) what I viewed as ""manicuring"" her talk page to leave a favorable impression after the [[Abraham Lincoln]] talk discussion back in December 2007. Further, I admitted to what could be viewed as ""canvassing"" by notifying both users Bob the Tomato (vanished) and Rklawton (on wikibreak) of her RfA process. Candidate's defensive manner in answering my (perhaps) leading questions might have contributed to a somewhat negative impression conveyed to those reading the process. I once shared some of the concerns raised by Bob the Tomato in his opposition, but I urge those who do read candidate's previous RfA (and I'd like to think that's required reading here) to follow Rklawton's suggestion above: since then, candidate has demonstrated transparency and trust appropriate to such high responsibility.",0.007333333333333338,0.3148888888888889
Yes! --,0.0,0.0
looks okay.,0.5,0.5
Nice username - sad melons would look ugly.,-0.19999999999999998,1.0
We do really need more.,0.35,0.35
"Yes, good answers and great article work. - <font face=""Skia, Trebuchet MS"">",0.75,0.675
,0.0,0.0
"[[User:NHRHS2010|<span style=""background:black;color:red;font:10pt kristen itc"">NHRHS</span>]][[User talk:NHRHS2010|<span style=""background:red;color:black;font:10pt kristen itc"">2010</span>]]",0.0,0.0
Need more content-editors as admins. Yes please.--,0.5,0.5
"'''Suppport''', all looks good, give 'em the tools.",0.7,0.6000000000000001
,0.0,0.0
Good user. What type of [[melon]] though? [[Cantaloupe]] or [[watermelon]]?,0.7,0.6000000000000001
"'''Suport''' - good editor, will make a good admin. --",0.7,0.6000000000000001
"You da man. '''<font face=""Verdana"">",0.0,0.0
zOMG yes. —''',0.0,0.0
&mdash;,0.0,0.0
I'm,0.0,0.0
"Lack of security awareness enables terrorism. Right, piss off to Fox News. In other words: I trust the candidate to have learned his lesson and always make sure he logs out. I also suggest threatening with violence. If it works for the U.S., it will work for you. <span style=""font-family:lucida sans, console;"">'''''[[user]]:",0.22023809523809523,0.5998677248677248
'''Sure''' (,0.5,0.8888888888888888
"Very good user. In addition, it's nice to see another person that I've [http://en.wikipedia.org/w/index.php?title=Special%3ALog&type=rights&user=Acalamari&page=User%3AHappyme22&year=&month=-1 granted rollback to] at RfA. :)",0.6699999999999999,0.9266666666666667
,0.0,0.0
"'''Neutral''' I'm feel like this user still hasn't given enough detail for most of the extra questions I asked him, as well as for the AFG. Ideally, I would have like to see far more written.",0.3333333333333333,0.6
"'''Neutral'''  This account has been compromised twice. A compromised admin account can do more damage than a regular user's account. I don't see a  [[committed identity]] template, it is a way to regain control of ones account if needed, anywhere on their user  pages and it leads me to believe they don't take security strongly enough or are not aware of the risks. —",0.09375,0.3317307692307692
<insert audible groan at what's probably (but hopefully not) going to happen next here>,0.0,0.0
"Per Dihydro.  The opposition in the previous RFAs is becoming increasingly capricious and absurd.  It's been 8 months since the first one.  He's waited the recommended time and waited for a nominator.  Hdt83 is a good editor, 500 reports at AIV, etc.  Let him help. --",0.14666666666666667,0.5900000000000001
,0.0,0.0
Now it is the time <tt>:)</tt> Good luck! ''',0.875,0.6000000000000001
"'''Yes.''' <span style=""font-family: Verdana"">",0.0,0.0
'''No shit'''. Good luck.,0.39999999999999997,0.7000000000000001
'''About time''',0.0,0.0
"Another RfA in which I either got mentioned in the questions or the statement, yet I'm not the candidate or nominator: I'm everywhere! :) Heh, heh, Hersfold is an excellent user, and I was more than happy to grant him rollback. He will make a good admin.",0.7,0.82
"Really, Hersfold is such a great user that I have to come out of my wikibreak just for this.",0.3333333333333333,0.48333333333333334
"'''Yes, yes, yes'''.  Fantastic work, Hersfold.  Particularly at [[WP:AfC]].  <font face=""Book Antiqua"">",0.2833333333333333,0.6166666666666667
Great candidate.,0.8,0.75
"'''Whoa''' - let me just check the admin list to check he really isn't there.... '''<font face=""Verdana"">",0.2,0.2
Per generally uninformed commentary on Geni's current RfA. Failure to check details over before commenting and slightly worrying characterisation of the candidate.,-0.10833333333333331,0.3416666666666667
,0.0,0.0
Definitely. --,0.0,0.5
"-- <span style=""background:#ffff00;border:2px solid #00bfff;"">",0.0,0.1
"You mean he isn't one? (Also, on first read of Pedro's comment, I thought he said a goatse beard...) <font face=""Broadway"">",-0.03125,0.5104166666666666
,0.0,0.0
'''Yes'''. ''',0.0,0.0
'''Ka Pai.''' Good on you. <strong>,0.7,0.6000000000000001
Yes...signature rings a bell as someone who's always insightful and useful. Good luck with them. '',0.5,0.30000000000000004
"'''Aye''' - switched from neutral, see below. <b>",0.0,0.0
"""Question for the candidate:"" Can 72 people (or 1 sockpuppeteer ;) ) be wrong? ·",-0.125,0.95
"<span style=""font-variant:small-caps"">",0.0,0.0
"Good contributions, fine knowledge of policy, and trustworthy nominators: should be good admin. Liking [[Evanescence]] is a bonus too.",0.6055555555555555,0.5666666666666668
<big>,0.0,0.0
'''EDITOR''' Say it with me now... someone who ACTUALLY knows what the stated purpose of this project is for.  Not having 50 million contribs in the administration is something we see rarely nowadays. For I'm an '''''[[Special:Contributions/Editorofthewiki|Editor]],0.15,0.5
''',0.0,0.0
'''Sure''' &ndash;,0.5,0.8888888888888888
'',0.0,0.0
"'''Sí, claro.''' [[User:Rudget|<span style=""color:#8B0000;font-weight:bold"">Rudget</span>]]  <small>(",0.0,0.0
"Per nomination, Q2 and Q4.",0.0,0.0
"'''Without question.''' &mdash;&nbsp;&nbsp;<span style=""font-family:Script MT Bold; font-size:12pt"">",0.3333333333333333,0.6666666666666666
"'''Suppport''', though it's probably moot by now. I haven't run across this user too many times, but what little I can remember has left a good impression. Obviously experienced, dedicated, and generally in good standing with a wide cross section of the community. &ndash; <span style=""font-family: Garamond"">",0.3015625,0.4375
"'''Suppport''' Steady editing over a long period. No block or disruptive edits history. I dont feel the Huntster really needs the tools but I dare to believe that he wont misuse the tools. ''To quote Shiva1979 ""No problems here."" '' :)  -- <small> <span style=""border:1px solid #6699FF;padding:1px;background:#6699FF"">",0.16333333333333333,0.44000000000000006
'''Suppport'''  very decent amount of main space edits. I hope tendencies will remain and with sysop status.,0.19166666666666665,0.6
