User,Participation,total_score,Power Score
Luminifer,52,616.0,0.2372086120494962
Nealparr,524,609.0,0.2371589039585591
Leahtwosaints,111,615.0,0.23715432161505212
Jniemenmaa,40,616.0,0.23714142731386814
AAAAA,39,616.0,0.23713582858589913
Richard,103,615.0,0.2371095317913001
Sweetiepetie,98,615.0,0.23708153815145505
THUGCHILDz,234,613.0,0.23707373438600904
Austrian,95,615.0,0.23706474196754804
Gravitan,438,610.0,0.23706202873784
Miltopia,1329,597.0,0.23705049535822384
Astral,637,607.0,0.23702232944982593
Nrcprm2026,156,614.0,0.237021648989042
Mikm,67,615.0,0.2369079775844159
Lockeownzj00,66,615.0,0.23690237885644688
leahtwosaints,66,615.0,0.23690237885644688
Shootbamboo,131,614.0,0.23688168078981686
Russeasby,57,615.0,0.23685199030472584
Gwandoya,241,612.0,0.23672831009717668
Steveo2,4632,548.0,0.23669693999369495
Taw,25,615.0,0.23667283100971767
Dunemaire,92,614.0,0.23666333039902565
Someone65,706,605.0,0.23663941091045654
Fmph,84,614.0,0.23661854057527362
Purplefeltangel,482,608.0,0.23653914199924547
Bomac,205,612.0,0.23652675589029248
Nadavspi,752,604.0,0.2365123370124154
DaughterofSun,64,614.0,0.2365065660158935
BesigedB,64,614.0,0.2365065660158935
Veesicle,2193,583.0,0.23650318093882916
Millosh,132,613.0,0.23650266413317048
Farosdaughter,258,611.0,0.23643887308803438
mrg3105,117,613.0,0.23641868321363538
Thejerm,41,614.0,0.23637779527260638
Starx,176,612.0,0.23636439277919133
Asdfasdf1231234,173,612.0,0.23634759659528431
Vendettax,722,604.0,0.23634437517334522
Womble,34,614.0,0.23633860417682334
Isis4563,308,610.0,0.2363341941018693
Montchav,238,611.0,0.23632689852865427
UnbelievableError,922,601.0,0.23631027461330018
Apterygial,371,609.0,0.23630229857930127
Captainj,1606,591.0,0.23629365069794603
FinalRapture,294,610.0,0.2362558119103032
Sultec,153,612.0,0.2362356220359042
ElAmericano,73,613.0,0.23617233918299915
Xolatron,337,609.0,0.23611194182835507
AL2TB,123,612.0,0.23606766019683406
Mattopaedia,121,612.0,0.23605646274089603
Xrblsnggt,51,613.0,0.23604916716768104
Splarka,324,609.0,0.236039158364758
Soxwon,113,612.0,0.236011672917144
Biglulu,171,611.0,0.23595178375473091
NinaOdell,583,605.0,0.23595076737026888
Bigdottawa,28,613.0,0.2359203964243939
Kanesue,96,612.0,0.2359164945416709
Hereford,95,612.0,0.2359108958137019
culverin,294,609.0,0.23587119652568783
Biofase,223,610.0,0.23585830222450382
Galactor213,84,612.0,0.23584930980604285
Sjc,350,608.0,0.23580010990733674
Tezeti,135,611.0,0.23575022954784672
Randomran,678,603.0,0.2357134157580936
Amcfreely,264,609.0,0.23570323468661766
Elucidate,125,611.0,0.23569424226815666
Keepsleeping,193,610.0,0.23569034038543366
Dmharvey,261,609.0,0.23568643850271065
Frcm1988,188,610.0,0.23566234674558864
FrozenPurpleCube,457,606.0,0.23562994303078955
KATANAGOD,96,611.0,0.2355318791570555
Keb25,298,608.0,0.23550897605294846
Davidjk,23,612.0,0.2355077873999335
Atari2600tim,23,612.0,0.2355077873999335
HaiyaTheWin,91,611.0,0.23550388551721047
Fixman,90,611.0,0.23549828678924148
LestatdeLioncourt,20,612.0,0.23549099121602649
John24601,18,612.0,0.23547979376008848
Chris24,77,611.0,0.2354255033256444
95j,141,610.0,0.23539920653104537
Chrajohn,135,610.0,0.23536561416323135
Ghostieguide,66,611.0,0.23536391731798534
Dorvaq,340,607.0,0.2353595072430313
Rjm656s,271,608.0,0.2353578103977853
Itfc%2Bcanes%3Dme,125,610.0,0.2353096268835413
Weirdy,54,611.0,0.23529673258235728
Mmeinhart,2655,573.0,0.2352436394143558
Jeffwang,386,606.0,0.23523243334499017
GRider,178,609.0,0.2352217440812832
CheeseDreams,241,608.0,0.23518984855871514
Frelke,97,610.0,0.23515286250040915
isis4563,95,610.0,0.23514166504447112
Roundhouse0,162,609.0,0.23513216443377913
Leif,23,611.0,0.2351231720153181
Taemyr,86,610.0,0.23509127649275008
Nutiketaiel,359,606.0,0.235081267689827
Tuomas,351,606.0,0.23503647786607498
AndreNatas,1241,593.0,0.23501934575848982
Asgardian,44,610.0,0.23485612991805185
MattWright,111,609.0,0.23484662930735983
Mmcknight4,41,610.0,0.23483933373414484
Urdna,102,609.0,0.2347962407556388
Spasemunki,81,609.0,0.23467866746828966
Xcalizorz,282,606.0,0.2346501656362136
Bendono,74,609.0,0.23463947637250665
Amren,336,605.0,0.2345678815619245
DanielEng,122,608.0,0.2345235999304035
HBow3,119,608.0,0.2345068037464965
Tobyk777,321,605.0,0.23448390064238944
Thorsten1,250,606.0,0.23447100634120543
Jfingers88,180,607.0,0.23446371076799044
Wobble,245,606.0,0.2344430127013604
Danelo,173,607.0,0.2344245196722074
Zazou,240,606.0,0.23441501906151538
EZ1234,83,608.0,0.2343052495396123
Marknew,80,608.0,0.23428845335570528
KleenupKrew,1310,590.0,0.23425181183450505
Hydroxonium,2884,567.0,0.23421805581156577
Politis,271,605.0,0.23420396424393916
Eaglestorm,64,608.0,0.2341988737082012
TomPointTwo,128,607.0,0.23417257691360216
ChromaNebula,124,607.0,0.23415018200172613
Stilgar135,123,607.0,0.23414458327375715
Dromioofephesus,45,608.0,0.2340924978767901
RicDod,1623,585.0,0.23408113676572684
Ivygohnair,243,605.0,0.23404719986080702
Absar,241,605.0,0.234036002404869
Imdaking,31,608.0,0.234014115685224
Kribbeh,237,605.0,0.234013607492993
EdEColbert,92,607.0,0.23397102270671796
Xtra,637,599.0,0.23394540637290284
JamieJones,155,606.0,0.23393912718414991
Mike5193,81,607.0,0.2339094366990589
WorldTraveller101,609,599.0,0.2337886419897707
Tarawneh,121,606.0,0.23374877043320372
~K,39,607.0,0.23367429012436067
SakotGrimshine,776,596.0,0.23356978340674844
ANNAfoxlover,157,605.0,0.23356570925547254
Bryan,88,606.0,0.23356401241022653
Nazli,86,606.0,0.23355281495428853
Gary Kirk,358,602.0,0.23353720742339648
RS1900,220,604.0,0.2335338137329045
Chergles,562,599.0,0.23352550177522743
Mbc362,79,606.0,0.2335136238585055
D-Rock,134,605.0,0.23343693851218542
Pedriana,134,605.0,0.23343693851218542
Xenus,474,600.0,0.23341742909857036
Nacimota,127,605.0,0.23339774741640237
Kaibabsquirrel,180,604.0,0.23330986461414427
BRUTE,110,605.0,0.2333025690409293
Deelkar,37,606.0,0.23327847728380727
Awotter,31,606.0,0.23324488491599324
Nick123,29,606.0,0.2332336874600552
Flffy'd,158,604.0,0.23318669259882616
Cribcage,2215,574.0,0.2331648144926088
theoneintraining,2282,573.0,0.2331553138819168
Burgwerworldz,76,605.0,0.2331122122899831
Sashazlv,209,603.0,0.23308761234063005
Draicone,2259,573.0,0.23302654313862967
Bridesmill,55,605.0,0.23299463900263398
Limeheadnyc,192,603.0,0.23299243396515695
GyroMagician,123,604.0,0.23299073711991097
Antelan,1147,589.0,0.2329546037909418
DeirYassin,116,604.0,0.23295154602412793
Thenub314,381,600.0,0.23289674739745286
DoctorW,83,604.0,0.23276678800115075
Chrislintott,560,597.0,0.23274507355005866
HarrisonB,76,604.0,0.2327275969053677
Jaberwocky6669,56,604.0,0.2326156223459876
Avillia,1147,588.0,0.2325699884063264
Mh,47,604.0,0.23256523379426655
Supten,30,604.0,0.23247005541879345
Willow177,96,603.0,0.23245495608013245
Darkoneko,91,603.0,0.2324269624402874
Theoldanarchist,152,602.0,0.23238386946178136
Happy138,77,603.0,0.23234858024872135
Goodshoped35110s,556,596.0,0.23233806325356726
Messhermit,74,603.0,0.23233178406481433
Martinphi,1241,586.0,0.23232703806618213
Toffile,1849,577.0,0.23226952620979896
Ezratrumpet,122,602.0,0.2322159076227112
Alnokta,190,601.0,0.23221200573998818
Sonjaaa,48,603.0,0.2321862171376202
AmusedRepose,1009,589.0,0.23218197933121903
Rangerdude,431,597.0,0.23202283764205694
LurkingInChicago,79,602.0,0.23197516232004395
ArieScheurwater,64,602.0,0.23189118140050888
Treebark,125,601.0,0.23184808842200283
Leibniz,51,602.0,0.2318183979369118
TheOtherBob,1148,586.0,0.2318063563650646
Revived,184,600.0,0.23179379798755878
.:Ajvol:.,110,601.0,0.23176410750246776
Sagaciousuk,240,599.0,0.2317227113692077
JohnnyBGood,906,589.0,0.2316053103504115
Wikipeedio,260,598.0,0.23145007054397243
Ffirehorse,1358,582.0,0.23144362770009422
Ste4k,247,598.0,0.23137728708037536
FriedMilk,34,601.0,0.23133860417682334
TML,2299,568.0,0.23132741533431297
Raystorm,1466,580.0,0.23127905955151606
Gadykozma,157,599.0,0.23125801694778023
Garcilaso,78,600.0,0.2312003328228442
Elenseel,274,597.0,0.2311438373509231
Diehard2k5,67,600.0,0.23113874681518515
hydkat,611,592.0,0.231107531753401
Colincbn,52,600.0,0.23105476589565005
Barneyboo,184,598.0,0.231024567218328
Palapala,44,600.0,0.23100997607189802
Pmeisel,33,600.0,0.23094839006423895
Mastrchf91,1401,580.0,0.2309151422335307
Anticipator,92,599.0,0.23089409962979487
Sethdoe92,90,599.0,0.23088290217385687
Azathar,18,600.0,0.23086440914470388
DF08,17,600.0,0.23085881041673487
Seonookim,81,599.0,0.2308325136221358
AutoGyro,218,597.0,0.23083030858465878
Wikipeditor,216,597.0,0.23081911112872078
DINOMAN,3,600.0,0.23078042822516878
KNM,414,594.0,0.2307738131127377
Freqsh0,110,598.0,0.23061026134862161
Flockmeal,101,598.0,0.23055987279690054
EyeMD,237,596.0,0.23055206903145453
Juppiter,2366,565.0,0.23054868395439018
Tonym88,441,593.0,0.23054036338328546
TPK,24,599.0,0.2305133861279025
Dave,230,596.0,0.2305128779356715
Solitude,20,599.0,0.23049099121602648
Anittas,491,592.0,0.23043568439712037
Cathardic,147,597.0,0.2304327988988594
CredoFromStart,6,599.0,0.2304126090244604
Derktar,635,589.0,0.230088055070811
Wsanders,350,593.0,0.23003087913810596
Errabee,1861,571.0,0.23002901863773476
Atemperman,136,596.0,0.22998659750658498
Lir,265,594.0,0.2299396026453559
Theirrulez,52,597.0,0.22990091974180388
BillDeanCarter,45,597.0,0.22986172864602086
Esoglou,110,596.0,0.22984103057939084
Mrtea,173,595.0,0.22980913505682277
Abtract,94,596.0,0.22975145093188673
Eleemosynary,295,593.0,0.22972294909981067
Erikeltic,84,596.0,0.2296954636521967
Sunny910910,903,584.0,0.22966543724342753
Crisu,78,596.0,0.22966187128438265
Altosax456,68,596.0,0.2296058840046926
VivianDarkbloom,1235,579.0,0.2296011380060604
Arf!,1228,579.0,0.22956194691027737
Scoo,197,594.0,0.22955888914346353
TheShadowCrow,125,595.0,0.2295403961143105
SeanMack,193,594.0,0.2295364942315875
Bjrobinson,176,594.0,0.2294413158561144
Novasource,37,596.0,0.22943232343765343
Chickyfuzz14,311,592.0,0.22942791336269938
Heqs,173,594.0,0.2294245196722074
Wyss,372,591.0,0.2293848203841933
StevenBlack,88,595.0,0.2293332431794573
Amphytrite,337,591.0,0.22918886490527812
Yurei-eggtart,59,595.0,0.22917088006835615
Rlest,392,590.0,0.22911217955895805
Tymek,117,594.0,0.22911099090594308
Reinis,234,592.0,0.22899681130908597
Shimmin,23,595.0,0.22896932586147195
The prophet wizard of the crayon cake,155,593.0,0.2289391271841499
Gwguffey,1035,580.0,0.22886600779687472
Wangxuan8331800,136,593.0,0.2288327513527388
SouthernComfort,410,589.0,0.22882834127778479
TotientDragooned,1231,577.0,0.2288095123249536
Tex,1911,567.0,0.2287704934977235
Hexhand,108,593.0,0.22867598696960664
NubKnacker,99,593.0,0.2286255984178856
SpiceMan,19,594.0,0.22856231556498055
Magalhães,224,591.0,0.22855620864478052
Bezking,84,593.0,0.22854161749835053
Vadder,352,589.0,0.22850361505558245
StarryEyes,141,592.0,0.22847612960796845
Thogo,546,586.0,0.22843592212772335
preschooler.at.heart,1231,576.0,0.22842489694033824
Hadžija,63,593.0,0.2284240442110014
JStewart,54,593.0,0.22837365565928036
Celardore,42,593.0,0.22830647092365228
Nanshu,40,593.0,0.22829527346771428
Orgullomoore,101,592.0,0.22825218048920823
Tvaughn05,1194,576.0,0.22821774400548503
Dori,913,580.0,0.22818296298465604
(:Julien:),73,592.0,0.2280954161060761
DrL,202,590.0,0.228048421244847
Runewiki777,2125,562.0,0.2280455443600137
GreenGourd,200,590.0,0.228037223788909
MyMii,57,592.0,0.228005836458572
Thesevenseas,185,590.0,0.22795324286937393
Gilisa,320,588.0,0.22793984037595888
R'son-W,42,592.0,0.2279218555390369
Lobojo,246,589.0,0.22791014989086789
Scottfisher,30,592.0,0.22785467080340885
Mxcatania,24,592.0,0.22782107843559482
LOL,13,592.0,0.22775949242793575
CPacker,69,591.0,0.22768840580958466
Gwynand,3148,546.0,0.2276191969184601
timecop,51,591.0,0.22758762870614258
Flameviper,51,591.0,0.22758762870614258
Seewolf,119,590.0,0.22758372682341957
Logologist,116,590.0,0.22756693063951255
A.Savin,109,590.0,0.2275277395437295
Δ,92,590.0,0.22743256116825641
Jishacj,364,586.0,0.22741695363736436
CDThieme,1577,568.0,0.22728513374069104
Marriedtofilm,65,590.0,0.22728139551309326
Vlatkoto,46,590.0,0.22717501968168216
Taggard,102,589.0,0.2271039330633311
Daniel11,162,588.0,0.22705524135685604
Jsmith86,82,589.0,0.22699195850395099
Tomas417,77,589.0,0.22696396486410597
Norvy,143,588.0,0.2269488655254449
Monedula,206,587.0,0.2269169700028769
Aknorals,55,589.0,0.22684079284878783
Monicasdude,665,580.0,0.2267944784483427
Thright,1144,573.0,0.2267839614531886
Benne,39,589.0,0.22675121320128375
Lifefeed,36,589.0,0.22673441701737673
Aj00200,95,588.0,0.22668012658293266
Atropos,355,584.0,0.22659733431641252
Allemandtando,614,580.0,0.22650894332192342
Beamathan,339,584.0,0.22650775466890843
Linuxerist,2329,555.0,0.2264953771733831
Dpotop,404,583.0,0.2264870566022784
"Police,Mad,Jack",127,587.0,0.22647467049332545
ScottW,323,584.0,0.22641817502140435
Tool2Die4,2304,555.0,0.22635540897415798
Advanced,516,581.0,0.22634488336557626
Jnk,94,587.0,0.22628991247034827
Yid613,25,588.0,0.2262882156251023
Jccort,92,587.0,0.22627871501441027
Cunado19,16,588.0,0.22623782707338122
Zachary,82,587.0,0.2262227277347202
FredZ,78,587.0,0.22620033282284419
BillyH,352,583.0,0.22619592274789013
Theking17825,8,588.0,0.2261930372496292
Theoneintraining,1035,573.0,0.226173700104567
Dr.Szląchedzki,131,586.0,0.22611245002058608
Bletch,60,587.0,0.2260995557194021
Isaiahcambron,54,587.0,0.22606596335158807
Cbing01,53,587.0,0.22606036462361906
Lima,51,587.0,0.22604916716768106
Metb82,46,587.0,0.22602117352783602
Knepflerle,252,584.0,0.22602066533560497
Zerida,1274,569.0,0.2259733345506978
Biosketch,105,586.0,0.22596688309339194
Thatguy96,97,586.0,0.2259220932696399
Dharmabum420,753,576.0,0.22574870497115362
SmithBlue,129,585.0,0.2257166371800327
Bowsy,50,586.0,0.22565895305509664
Elrith,108,585.0,0.22559906389268358
Maltmomma,229,583.0,0.22550727920770247
123Hedgehog456,641,577.0,0.2255062628232404
Griffinofwales,562,578.0,0.22544857869830437
Jbamb,1928,558.0,0.2254041334116581
Acer,687,576.0,0.2253791889251993
Il223334234,67,585.0,0.22536951604595437
Canjth,120,584.0,0.22528163324369627
CharonX,530,578.0,0.2252694194032962
Dwheeler,103,584.0,0.22518645486822317
Kurieeto,31,585.0,0.22516796183907017
Barras,219,582.0,0.22506667654339702
FinFangFoom,149,583.0,0.22505938097018205
Polarwolf,11,585.0,0.22505598727969006
JoJo,5712,502.0,0.22505125850791316
Jahangard,284,581.0,0.225045978476767
Jeendan,145,583.0,0.22503698605830602
Confuzion,350,580.0,0.225030879138106
Sunshine4921,73,584.0,0.225018493029153
Solarusdude,192,582.0,0.22491551088823386
Jam01,603,576.0,0.2249088957758028
WikiFan04,386,579.0,0.22484781796037479
Gaurav1146,172,582.0,0.22480353632885378
Heraclius,30,584.0,0.22477774772648576
pevarnj,98,583.0,0.22477384584376275
X1987x,149,582.0,0.22467476558556665
XapApp,147,582.0,0.22466356812962862
Nahum,64,583.0,0.22458348909281659
Angelbo,125,582.0,0.2245403961143105
Someoneinmyheadbutit'snotme,52,583.0,0.2245163043571885
Bjewiki,258,580.0,0.22451579616495748
Roadmr,1530,561.0,0.22432968583384008
ElectricRay,284,579.0,0.22427674770753622
Sp3000,1105,567.0,0.2242579187547051
TallMagic,140,581.0,0.2242397616492302
Cantus,346,578.0,0.2242392534569992
Rentastrawberry,205,580.0,0.2242190635826002
MathMartin,65,582.0,0.22420447243617017
Teggles,62,582.0,0.22418767625226316
Republitarian,461,576.0,0.22411387640420405
WarriorScribe,319,578.0,0.22408808780183606
Factitious,36,582.0,0.22404210932506902
Fuelbottle,31,582.0,0.224014115685224
Ryoutou,93,581.0,0.22397662143468697
Biggspowd,92,581.0,0.22397102270671795
Avador,156,580.0,0.22394472591211892
Fasttimes68,292,578.0,0.2239369221466729
SomeStranger,561,574.0,0.2239045184318738
Niri.M,115,580.0,0.2237151780653897
JTRH,105,580.0,0.22365919078569965
Wikidan829,235,578.0,0.22361779465243958
Simonfairfax,231,578.0,0.22359539974056356
Dcabrilo,367,576.0,0.22358759597511754
Hardtofindaname,145,579.0,0.22349852451984448
Swtpc6800,75,580.0,0.22349122894662948
ElectricEye,137,579.0,0.22345373469609242
Chezhiyan,1026,566.0,0.22343100386053827
Alterego,130,579.0,0.22341454360030938
Royalmate1,265,577.0,0.22340114110689435
Caster23,47,580.0,0.22333446456349734
Italiavivi,306,576.0,0.22324607356900822
Kewpid,27,580.0,0.22322249000411723
WikiMan53,478,573.0,0.22305520862583098
Ravedave,1003,565.0,0.22291761773263577
Ayinyud,161,577.0,0.2228188733981178
Cjewell,283,575.0,0.2227326874411057
Prsgoddess187,280,575.0,0.22271589125719865
Islaammaged126,264,575.0,0.22262631160969457
Hornandsoccer,591,570.0,0.22253401873248244
Nothing444,1045,563.0,0.22238353353810322
Brookshawn,67,577.0,0.22229259296903128
Roregan,63,577.0,0.22227019805715525
Zen-master,62,577.0,0.22226459932918624
Kikkokalabud,323,573.0,0.22218740579063512
Cassowary,114,576.0,0.22217111779895915
Ripberger,1346,558.0,0.22214567373369695
jæs,108,576.0,0.22213752543114512
TheQuandry,380,572.0,0.22212191790025307
Ziphon,96,576.0,0.22207034069551707
AlexJFox,359,572.0,0.22200434461290394
Voyaging,694,567.0,0.22195684155944387
QuagmireDog,46,576.0,0.22179040429706678
Dogposter,244,573.0,0.2217451062810837
Brusselsshrek,173,574.0,0.2217322119798997
ShaunES,1059,561.0,0.22169268496043854
SergeantBolt,784,565.0,0.22169149630742357
Atomician,151,574.0,0.2216090399645816
Tparameter,79,575.0,0.22159054693542857
SupaStarGirl,215,573.0,0.22158274316998253
Ramallite,1036,561.0,0.2215639142171514
E104421,482,569.0,0.2215391419992455
Greengreengreenred,465,569.0,0.2214439636237724
Tractorkingsfan,726,565.0,0.22136677008522126
Brownlee,2639,537.0,0.22130790592069788
Veyklevar,89,574.0,0.22126191883050325
Whosyourjudas,362,570.0,0.22125191002758018
DemosDemon,151,573.0,0.2212244245799662
Wik,423,569.0,0.22120881704907416
Randfan,147,573.0,0.22120202966809016
Mallocks,77,574.0,0.2211947340948752
Lordkazan,67,574.0,0.22113874681518514
Z4ns4tsu,54,574.0,0.22106596335158807
Fuzbaby,120,573.0,0.22105086401292703
Saksham,49,574.0,0.22103796971174303
Arrigo,19,574.0,0.22087000787267286
Jsjsjs1111,494,567.0,0.22083709596564277
Aktron,72,573.0,0.22078212507041475
TheInfinityZero,70,573.0,0.22077092761447675
Seeaxid,61,573.0,0.2207205390627557
.V.,1365,554.0,0.2207135880266465
Giovanni33,393,568.0,0.2206562398253886
GBenemy,46,573.0,0.2206365581432206
Andrensath,349,568.0,0.22040989579475234
Kalogeropoulos,271,569.0,0.22035781039778532
Willsmith3,57,572.0,0.2203135287662643
Publunch,52,572.0,0.22028553512641927
Adwiii,1288,554.0,0.22028248597303307
7107delicious,1767,547.0,0.220271968977879
Celtus,179,570.0,0.22022734280925219
RifeIdeas,104,571.0,0.22019205359619218
Milant,22,572.0,0.22011757328734913
Beria,78,571.0,0.22004648666899804
Spook`,211,569.0,0.220021886719645
TheRealAntonius,58,571.0,0.21993451210961795
Polarlys,119,570.0,0.21989141913111188
LesleyW,47,571.0,0.21987292610195888
Vivaldi,94,570.0,0.21975145093188672
Karbinski,149,569.0,0.21967476558556667
Sumalsn,281,567.0,0.2196445669082446
Jimregan,70,570.0,0.2196170814606306
Cspurrier,546,563.0,0.2195897682815695
Veledan,611,562.0,0.21956907021493946
Kinneyboy90,1227,553.0,0.21955634818230835
Avnative,471,564.0,0.21955447906850947
Empoor,54,570.0,0.21952750181312652
Palnu,23,570.0,0.21935394124608734
KnowledgeHegemonyPart2,296,566.0,0.2193439324431643
Ubikwit,149,568.0,0.21929015020095127
Rlogan2,217,567.0,0.21928624831822827
Thedreamdied,212,567.0,0.21925825467838322
Mishatx,135,568.0,0.2192117680093852
InkQuill,61,569.0,0.2191820775242942
Nolamgm,60,569.0,0.21917647879632518
Eclectek,57,569.0,0.21915968261241817
Haber,330,565.0,0.2191496738094951
Iridia,123,568.0,0.21914458327375713
Kubura,601,561.0,0.21912846755063403
Omirocksthisworld,106,568.0,0.21904940489828403
Hchc2009,171,567.0,0.219028706831654
DeadBot,6405,476.0,0.21893117699043393
Suva,83,568.0,0.2189206341549969
Islanders27,142,567.0,0.21886634372055286
Skinnyweed,67,568.0,0.21883105450749282
Harthacnut,445,562.0,0.21863968137208456
Cmouse,32,568.0,0.2186350990285776
